subsidy,sizeStdDev,sizeRange,largestPlot,coeffVariation,giniCoeff,Income,Net_Prod,NCH_Patches,NCH_Strategy,NCH_Efficiency,Income_Dev,HS_Patches,HS_Strategy
0.0,0.0305117204866452,0.0608108107902666,0.0671140933111121,0.1106742962076272,0.1777647982139088,-1.459603858948427,-0.2674468792035391,-0.796091309739158,-0.0019433983973456,-0.3052789937524404,0.3480633750963303,0.1728697630709528,0.0019433983973456
0.0,0.1682814738555098,0.1824324323707998,0.3020134229201387,0.1144504884604191,0.1817237804587494,-0.8735504343498708,0.3695560281098236,-0.7956636082010412,-0.9148561863728932,-0.3861635524470783,-0.5893617644363133,0.811858787369041,0.9148561863728932
0.0,0.0347882621448553,0.0608108107902666,0.0671140933111121,0.1104131647879841,0.1817979533559803,-1.1986450403123388,0.0161988076621532,-0.7995129220440921,-0.3647373115408761,-0.684309826804911,0.2171306796376794,0.4510396954632666,0.3647373115408761
0.0,0.1250573225590508,0.1689189186929328,0.2348993296090266,0.1134042176538539,0.1845794398058782,-0.8253400118223752,0.4219577000800142,-0.8084946543445448,-0.3680848909009069,-0.1247821509287018,-0.2465797326017863,0.7248921344481615,0.3680848909009069
0.0,0.1225973893705257,0.1891891884495982,0.2214765106447907,0.125070194228105,0.1869158874705214,-1.313235278842418,-0.1083535147534914,-0.8029345343490265,-0.2691453231488347,-0.0228743881094727,0.1991826725334854,0.3298414876692777,0.269145323148835
0.0,0.2491760611927263,0.2635135129177319,0.4966442956364578,0.1129786553899431,0.1884735197142399,-0.2434850924889794,1.0543970984229964,-0.8050730420396105,-1.5866037779527618,-0.5547039564942415,-1.6087675877957877,1.3786839932859762,1.5866037779527618
0.0,0.0665631097855453,0.1351351352584003,0.1744966450249988,0.1131761601520488,0.1902388374720742,-1.0287503531170807,0.2008635585841468,-0.7999406235822091,-0.4149510019413654,-0.2865759994103083,0.0716385471986675,0.5975260789292888,0.4149510019413654
0.0,0.1972595001006667,0.236486487082268,0.3154362418843746,0.13415883302675,0.1962616823347017,-0.9923391781451092,0.2404401967237999,-0.8131993712638295,-0.3368408168739387,-0.5311129873685748,0.0827105465388793,0.6662975810617554,0.3368408168739387
0.0,0.1006621082714755,0.1554054050150657,0.1812080537520832,0.1255130261683313,0.1993769468221387,-0.5895722247772298,0.6782223331234457,-0.8102054604970119,-1.446005444831394,-1.2298284720787565,-0.7214447742308866,1.1168588573646068,1.446005444831394
0.0,0.0705125912725063,0.1081081079026661,0.1543624158236115,0.1118986390079264,0.1998219856073934,-1.539737399095487,-0.3545469555864304,-0.7909588912817563,0.3482970921460633,0.7739312065508023,0.2038626870226298,0.0245330252874685,-0.3482970921460633
0.0,0.0280536168708528,0.0540540547114682,0.0604026845840277,0.1176577878963826,0.2067862262648533,-1.0876018148510995,0.1368957518097205,-0.804217638963377,-0.5162831339207293,-0.989800957386264,0.214306024972692,0.5910498388181575,0.5162831339207297
0.0,0.0243003461740327,0.0608108107902666,0.0671140933111121,0.1211979376034835,0.2097139627148196,-1.5313403885651715,-0.3454199376456757,-0.7995129220440921,0.0430587195903642,-0.7712500649047597,0.3780501677705541,0.1364794614941324,-0.0430587195903645
0.0,0.2801263016932678,0.2972972978725346,0.5167785233277781,0.1270117712397008,0.2133956384174745,-0.3946312820346545,0.890110775489412,-0.8050730420396105,-1.37570627827071,-0.4483564388733792,-1.445146942774756,1.2229458382326293,1.37570627827071
0.0,0.114491393369658,0.1486486489362673,0.2013422814434034,0.1297785546739189,0.2161993767365417,-0.2643328427711391,1.0317369159494012,-0.8084946543445448,-1.455378667039485,-0.9534576608419258,-0.9106774668839872,1.448997457349663,1.455378667039485
0.0,0.0684904966437792,0.1148648655017348,0.1342281881322913,0.124216815609454,0.2192367603828209,-1.065306304132678,0.1611295580662054,-0.7999406235822091,-0.5496910711826741,-0.8027017964763613,0.1051774196887105,0.6117121286965225,0.5496910711826744
0.0,0.2712929647991325,0.2837837841946676,0.3758389264684023,0.1537583213936705,0.2242990655253734,-0.4290879804176722,0.85265852945666,-0.8123439681875959,-1.5772305557446704,-0.873559520117971,-1.1287940049842118,1.26581237992058,1.57723055574467
0.0,0.0640418319659511,0.1013513518238677,0.1208053691680555,0.123407842816506,0.2250320692640336,-0.3230395284615369,0.9679264715532586,-0.805928445115844,-1.4680600853210195,-1.088543326714723,-1.0209789923180017,1.3644979435187388,1.4680600853210195
0.0,0.2024578239228979,0.2499999992398648,0.2684563762645827,0.1606433299553196,0.2260792164607846,-1.0707354057686571,0.1552284688803733,-0.8050730420396105,-0.548854176342665,-0.3051366817534874,-0.1173371798899436,0.5198111975957368,0.548854176342665
0.0,0.1131586556771584,0.1891891884495982,0.1946308727163191,0.1410946535701788,0.2276975356204194,-1.2016853372284917,0.0128941977180826,-0.8007960266584426,-0.1422754467968929,-0.5517836526746303,0.2570530605371088,0.4507313030770246,0.1422754467968929
0.0,0.3087554485859052,0.3243243237079985,0.5167785233277781,0.1399924823352688,0.2289719622565289,-0.2061328732334405,1.0949965920215246,-0.8055007435777273,-1.7506351665943576,-0.7807142235379539,-1.726163646780551,1.439437293376094,1.7506351665943576
0.0,0.3502660926884708,0.3310810813070672,0.6040268458402774,0.1588137799185777,0.2289719622565289,-0.554464034197896,0.716382709858496,-0.7995129220440921,-1.235107945149342,-0.8491220023670493,-0.7547945223714632,1.1476980959890313,1.235107945149342
0.0,0.0496470095805132,0.1081081079026661,0.1208053691680555,0.1350623897872393,0.2318276216036577,-1.283483801877248,-0.0760155460151268,-0.8016514297346762,-0.3251242891138232,-0.7340515336516349,0.267759185988305,0.3973794202567682,0.3251242891138234
0.0,0.1099507224105646,0.1689189186929328,0.1946308727163191,0.1370947630901572,0.2356273010446856,-1.2938352889965146,-0.0872669560627795,-0.8063561466539608,0.0025834418736065,-0.1153468263993792,0.2059207540572916,0.3434107526640251,-0.0025834418736065
0.0,0.2001411061155794,0.2432432431610664,0.402684564396874,0.1361186519439811,0.2357217029138886,-0.2601343375059844,1.0363004249197756,-0.8093500574207784,-1.5553597039257916,-0.6845559722116746,-1.6785263555509795,1.376833638968511,1.5553597039257916
0.0,0.2623516840250714,0.290540540273466,0.3959731541597225,0.1486907505774776,0.2367601248769907,-0.9499921853844678,0.286468692373295,-0.8033622358871433,-0.227486557779539,-0.6774578452327333,0.049547090070943,0.6625968724268249,0.227486557779539
0.0,0.1397307089967139,0.1824324323707998,0.2818791952288185,0.1267103068788509,0.239096573943503,-0.2029478002736666,1.098458564343879,-0.8106331620351287,-1.7975012776348134,-0.8775172341514661,-1.594079516504282,1.4511562040533754,1.7975012776348136
0.0,0.1001767092849363,0.1351351352584003,0.1543624158236115,0.1476183024570857,0.2444284683385179,-1.1022965832791536,0.1209234704133974,-0.8037899374252602,-0.5014730530929746,-0.3940087593162448,0.1467906749019238,0.5599022078074886,0.5014730530929746
0.0,0.0326504252428726,0.0945945942247991,0.1006711414767352,0.1591429449363577,0.2477722234802674,-1.2194927905945,-0.0064613748114435,-0.8033622358871433,-0.3953326298779175,-0.7173418892846571,0.2780590014856192,0.4402459619447187,0.3953326298779178
0.0,0.2507270883464004,0.2702702705168006,0.4093959731239583,0.1421023810780815,0.249221184228608,-0.7299325990727616,0.5256595073723788,-0.8046453405014937,-0.8648656679297401,-0.0846772689893074,-0.4732357422659705,0.9053016804010487,0.8648656679297401
0.0,0.025119987498747,0.0405405410336011,0.0469798656197919,0.1366755246500995,0.252725857127442,-1.191478626152845,0.0239882453874532,-0.802079131272793,-0.4832974138753629,-0.7193039186694297,0.2931820292484312,0.499457300103615,0.4832974138753629
0.0,0.1750296314874218,0.2635135129177319,0.2818791952288185,0.1587200011523044,0.2546728977825574,-1.1164122475326992,0.105580638530234,-0.8063561466539608,-0.2040535022593113,-0.3015980372680378,0.2024566950502395,0.5265958300931097,0.204053502259311
0.0,0.1360732939882258,0.1756756762920014,0.2013422814434034,0.1542421216907814,0.2548286608667424,-0.8770974474187124,0.3657006498417445,-0.8102054604970119,-0.7242673348083719,-1.0638244863987223,-0.112004541543886,0.8063077244166448,0.7242673348083717
0.0,0.0891127586156318,0.1824324323707998,0.1946308727163191,0.151516957392555,0.2550363449789889,-0.2940843197363146,0.9993989472110304,-0.8089223558826616,-1.6959580370471583,-1.1310503989345666,-1.1833367276674367,1.4070560928204456,1.6959580370471583
0.0,0.2609840725765818,0.3040540539513331,0.4630872489809017,0.1479156415402064,0.259190031429528,-0.2097522743240941,1.0910625325643022,-0.8114885651113622,-1.5772305557446706,-0.7639210365079921,-1.5970825573802268,1.41014001668289,1.5772305557446706
0.0,0.04827709529939,0.1081081079026661,0.1140939604409711,0.1477525512536271,0.261220723019262,-1.07551301520832,0.1500355103968395,-0.7999406235822091,-0.5017400964607266,-0.9956929015576812,0.1977237330051584,0.5854987758657619,0.5017400964607266
0.0,0.2591493639545327,0.2770270265955989,0.4295302008152786,0.1468757997378947,0.2616822435802253,-0.1776119926390937,1.125996980544433,-0.8072115497301944,-1.7646949999064945,-1.079013550247768,-1.492276494183909,1.510675934598516,1.7646949999064938
0.0,0.1529058091888739,0.222972973404401,0.275167784991667,0.1559899386776756,0.2644513669460053,-0.6977199293659447,0.5606726365416577,-0.805928445115844,-0.8211239642919829,-0.6466719842816417,-0.3652333952071462,0.9500185764064666,0.8211239642919829
0.0,0.0248093322239731,0.0405405410336011,0.0469798656197919,0.1377974713760344,0.2665140828348196,-1.2265144287103682,-0.0140934501584551,-0.8076392512683112,-0.2198349478137533,-0.9618387047316528,0.3477784276930171,0.4658425300029906,0.2198349478137533
0.0,0.221047710698653,0.2770270265955989,0.2885906039559028,0.1753937666818725,0.2688028487237396,-0.9260317501643448,0.3125121659801028,-0.804217638963377,-0.9773443344268352,-0.4895826188360831,-0.319862365606753,0.7498719177339477,0.9773443344268348
0.0,0.0701285877409297,0.1621621626141344,0.1677852347878473,0.1669338774084079,0.2688028487237396,-1.2891300675786663,-0.0821526787683922,-0.8046453405014937,-0.0980468225249471,0.2532761787535352,0.1862573750126372,0.2999274262035835,0.0980468225249468
0.0,0.0784796229986544,0.1554054050150657,0.1677852347878473,0.1512292933305414,0.2704782842385412,-1.1825025114480257,0.0337447128413628,-0.8016514297346762,-0.5748471454911552,-0.6295017306749163,0.1357785540627206,0.4945230219237074,0.5748471454911555
0.0,0.2738313315024146,0.3175675676292001,0.3288590608486104,0.1862363627179815,0.2710280370425365,-0.1818104979042513,1.1214334715740557,-0.808066952806428,-1.6647139630201886,-0.6634170844214948,-1.662361117247572,1.4132239405453326,1.6647139630201886
0.0,0.0755295264525303,0.1283783776593316,0.1409395968593757,0.1541059331628096,0.2710280370425365,-0.8648638717323057,0.3789977708071534,-0.802079131272793,-0.9408929147287024,-0.6458033211164249,-0.2572368553066826,0.8026070157817146,0.9408929147287024
0.0,0.1114057240800159,0.1621621626141344,0.1879194624791676,0.1515370555155949,0.271547248725022,-1.3280748233140949,-0.1244831585280997,-0.8097777589588951,-0.0478331321244578,-0.740119315665001,0.2862076374545024,0.3437191450502671,0.0478331321244575
0.0,0.0528483993184684,0.1351351352584003,0.1476510070965271,0.1797145275035981,0.2718587748933919,-1.2259353245358642,-0.0134640006453002,-0.8046453405014937,-0.3524628538874217,-0.6659574300373121,0.2185419325681397,0.4279102664949488,0.3524628538874217
0.0,0.3547778367173248,0.3378378373858656,0.5302013422920138,0.1608594449514293,0.272585669286255,-0.6865721740067382,0.5727895396698954,-0.8089223558826616,-0.8367460013054667,-0.3145892728520642,-0.3807088232344283,0.9136282748296436,0.8367460013054671
0.0,0.0995795481810677,0.1554054050150657,0.1812080537520832,0.1467383384088969,0.277018931905149,-1.1530405865701072,0.0657679568231508,-0.8016514297346762,-0.3933204891534611,-0.2651867984341535,0.1501192398891797,0.4852712503363801,0.3933204891534613
0.0,0.0753153030105912,0.1554054050150657,0.161073826060763,0.1707431605182035,0.2794392519997379,-1.0212943868703357,0.2089677210660235,-0.8084946543445448,-0.5274296684384572,-0.3722670810645623,0.0159091530471304,0.610478559151545,0.5274296684384572
0.0,0.1465319072165814,0.1891891884495982,0.2483221470631953,0.1494874743840127,0.2810661127481617,-1.0430831814360684,0.1852846831335469,-0.8016514297346762,-0.5399272980492484,-0.8580381844429247,0.0340689209532436,0.583956813934539,0.5399272980492488
0.0,0.2606181640539114,0.3243243237079985,0.3557046987770821,0.177249910420768,0.2814122538698188,-0.3514156330122566,0.9370834454086402,-0.8114885651113622,-1.5241156298988208,-0.5321097897229957,-1.467702963127557,1.2701298733279998,1.5241156298988208
0.0,0.0803571271821187,0.1554054050150657,0.161073826060763,0.1548472213832192,0.2814733375147071,-0.756933331209033,0.496311423821505,-0.8055007435777273,-1.1482677982214398,-0.9720434491126692,-0.2924116915523602,0.9432339439090918,1.1482677982214395
0.0,0.3976861044218781,0.3986486481761322,0.5234899335649295,0.180314437114477,0.2819314641504353,-0.4068648577210612,0.8768136545240031,-0.8084946543445448,-1.3522732227504823,-0.0257053982197661,-1.5793303362130415,1.1347456157667737,1.3522732227504826
0.0,0.0637987079752318,0.1959459460486669,0.2013422814434034,0.2892690491378304,0.2820872272346202,-0.9906742536434092,0.2422498640741212,-0.8067838481920776,-0.5930422238950952,-0.9170148571930344,0.1603371570048562,0.6773997069665488,0.593042223895095
0.0,0.0631493863244038,0.1554054050150657,0.1677852347878473,0.1861112283743453,0.2825305543376311,-0.673469942058572,0.5870308349050406,-0.8102054604970119,-1.1143375820835533,-1.2157958885220863,-0.2259711995086995,1.0271166729675298,1.1143375820835528
0.0,0.0273162252903423,0.0472972971123995,0.0536912758569433,0.1455286956528823,0.2844833300394782,-0.9466623363810698,0.2900880270739361,-0.8050730420396105,-0.5146661318146754,-0.9933265704493036,0.1268161178886928,0.7267424887656283,0.5146661318146756
0.0,0.1647956236856245,0.1959459460486669,0.2080536916805549,0.1867995249756876,0.2872274146201997,-0.6992400778240218,0.5590203315696215,-0.8110608635732455,-0.846119223513558,-0.8544956777196876,-0.2657839798274881,0.9712976510573176,0.8461192235135582
0.0,0.0490283252372704,0.1351351352584003,0.1409395968593757,0.1945114610579726,0.2876724520035852,-0.646758762009552,0.6160641936993376,-0.802079131272793,-1.188911349980893,-0.8494410983543728,-0.6321627874493425,1.018790078538933,1.188911349980893
0.0,0.2022613310148689,0.2702702705168006,0.3355704695756947,0.1604874195113584,0.2883845132188712,-0.304580582899208,0.9879901747850878,-0.804217638963377,-1.673640841313608,-0.9754770483915696,-1.2439796178725238,1.363881158746252,1.673640841313608
0.0,0.3575965683626784,0.3648648647415997,0.3892617454326382,0.2026718536713376,0.2890965730322881,-0.4287984283304195,0.8529732542132382,-0.8097777589588951,-1.25854100066957,-0.3237728455977519,-1.4710919663982849,1.1933401691531813,1.25854100066957
0.0,0.0433158609871036,0.0878378381460007,0.1006711414767352,0.1522084413145723,0.2906240580797308,-1.0923794242907614,0.1317027933261883,-0.7913865928198733,-0.4451872026126248,-0.5509605905627079,0.2098480404082794,0.608011420061593,0.4451872026126248
0.0,0.1451231323355022,0.2432432431610664,0.2617449660274312,0.1645003161191027,0.2922118375197252,-0.4966260047692621,0.7792489799848976,-0.8072115497301944,-1.0898230009239285,-1.0539906415333995,-0.4462577731720275,1.1880974985870274,1.089823000923928
0.0,0.0661825575759365,0.1486486489362673,0.1543624158236115,0.1725446407817785,0.2931057842491149,-1.265169632358542,-0.0561092051615828,-0.8067838481920776,-0.2030346737584333,-0.8980099478570659,0.2509588172076085,0.3979962050292569,0.2030346737584331
0.0,0.35876219467874,0.3716216208203981,0.3959731541597225,0.2033324854637515,0.2940809973336827,-0.1850679588858387,1.1178928180625562,-0.8097777589588951,-1.8209343331550416,-0.9742759116403492,-1.6357812681190342,1.4745940254079384,1.8209343331550416
0.0,0.3512013843065873,0.3716216208203981,0.402684564396874,0.1990473118593209,0.2940809973336827,-0.3173932627601172,0.9740636043065256,-0.8131993712638295,-1.6334698889932178,-0.5167955837430552,-1.5536243401086158,1.3111460606984855,1.6334698889932178
0.0,0.2776383319178607,0.3175675676292001,0.3355704695756947,0.1888255551519823,0.2980269996719752,-0.1511903646773264,1.1547156145821518,-0.8084946543445448,-1.2429189636560865,-0.9520342041777722,-0.5972023966820346,1.5304130473181488,1.2429189636560865
0.0,0.0620185771708506,0.1756756762920014,0.1812080537520832,0.2390181102505007,0.3007146786451937,-1.3074442370973711,-0.1020590196219346,-0.8033622358871433,0.089548899258837,-0.5277506986076493,0.3298970256537063,0.3335421963042087,-0.089548899258837
0.0,0.1947534324588768,0.2162162158053323,0.2684563762645827,0.1766058971316286,0.3014018692997205,-1.0925242003343885,0.1315454309478984,-0.7990852205059754,-0.3915179464211349,-0.4039657367646498,0.1529155778778225,0.5645280936011519,0.3915179464211349
0.0,0.113395285782102,0.1689189186929328,0.1812080537520832,0.1670969200289629,0.3019410492065145,-0.7881325686104603,0.4623998313002555,-0.8003683251203259,-0.8547714286287181,0.2226446820578492,-0.5837028087758913,0.8235776980463227,0.8547714286287181
0.0,0.0300012018716299,0.0540540547114682,0.0604026845840277,0.1530316497035196,0.3026652828517127,-1.0616145150202123,0.1651422987125713,-0.8033622358871433,-0.454526829042193,-1.009511698394742,0.2698363932488289,0.6357667348235748,0.454526829042193
0.0,0.0535194795566182,0.1621621626141344,0.1677852347878473,0.2487286606664933,0.3060557707037644,-1.3492121256835083,-0.1474580657582748,-0.8029345343490265,0.1725899998828898,-0.6764182289721424,0.3540423610470951,0.3212065008544379,-0.1725899998828898
0.0,0.4452353953453031,0.4324324316106647,0.5234899335649295,0.2018737113081655,0.3099688473411069,-0.1976634746813044,1.104202291151432,-0.8114885651113622,-1.000777389947062,-1.2580822201828012,-0.2472330915405603,1.5205444909583297,1.0007773899470622
0.0,0.2781534314539409,0.3175675676292001,0.3489932885399306,0.1891758811269613,0.3125649015479275,-0.4993767495981563,0.7762590947974115,-0.8076392512683112,-1.3835172967774534,-0.446222473715089,-1.162929059628368,1.1217931355445154,1.3835172967774534
0.0,0.3152234009855164,0.3648648647415997,0.4697986577079861,0.178656387463077,0.3140186917355227,-0.5203692759239431,0.7534415499455263,-0.8072115497301944,-1.3522732227504823,-0.3995004281003095,-1.3119076191764776,1.0989720989624403,1.3522732227504826
0.0,0.3590945358837019,0.3986486481761322,0.4295302008152786,0.203520843470357,0.31651090388622,-0.2930708874309266,1.000500483859058,-0.8084946543445448,-1.0523301120915638,-0.706649793581843,-0.59827122884175,1.3524706404552134,1.0523301120915638
0.0,0.0573064999862718,0.1891891884495982,0.1946308727163191,0.324790996676215,0.3181308408028648,-0.6680408404225929,0.5929319240908727,-0.8067838481920776,-1.0598286898580376,-1.043793017162706,-0.2029746568188707,1.0095383069516064,1.0598286898580376
0.0,0.0779371707393381,0.1486486489362673,0.161073826060763,0.1766870518862408,0.3186915884666783,-0.7764780970985576,0.4750675027525095,-0.8055007435777273,-1.0195238343632445,-0.5718733398345766,-0.2018616930732323,0.902217756538606,1.019523834363245
0.0,0.0432926710511604,0.1216216215805332,0.1275167778951398,0.2012001643868024,0.3197325436073516,-1.1667219226927803,0.0508972120748476,-0.805928445115844,-0.3989479396348657,-1.021434238282116,0.2530963405259837,0.4966817686274166,0.3989479396348657
0.0,0.1011166225084055,0.1824324323707998,0.1879194624791676,0.1719269292896363,0.3206645903367591,-1.6147313896938211,-0.4360606675400686,-0.8055007435777273,0.2036816637926541,0.0273262521284876,0.2833994779537193,0.015281253700142,-0.2036816637926541
0.0,0.2277806384438955,0.3175675676292001,0.3489932885399306,0.1807361136125816,0.3222073880010315,-0.470421540872934,0.8077315704551832,-0.8046453405014937,-1.2183700483491788,-0.8013696826387439,-0.8689339519192922,1.1550995132588917,1.2183700483491788
0.0,0.0674742499654719,0.1554054050150657,0.161073826060763,0.1912089284510972,0.3224922113656505,-0.8412653766212504,0.4046478384682364,-0.8037899374252602,-1.0148372232591996,-0.8328982741981967,-0.2552380017331483,0.821418951342615,1.0148372232591996
0.0,0.0857944576339306,0.1486486489362673,0.1677852347878473,0.1750498854685104,0.3250259608995448,-0.6314125013851849,0.6327446057979559,-0.8106331620351287,-1.3158218030523512,-1.0272898868829965,-0.5836296593676652,1.0607314430681531,1.3158218030523512
0.0,0.1087915288766178,0.1418918913371986,0.1744966450249988,0.172644683493924,0.3253226524884685,-1.0458339262649623,0.1822947979460608,-0.7995129220440921,-0.9237830646663132,-0.7214657575110184,-0.0827397195190074,0.6203471155113622,0.9237830646663132
0.0,0.1749200667232267,0.2567567568389335,0.2818791952288185,0.1784482267839948,0.3253721006193327,-0.4141760479241864,0.8688668544204085,-0.8149101774162966,-0.9773443344268355,-0.9235341190736076,-0.3582149706056025,1.2365151032273751,0.977344334426836
0.0,0.0416166148872066,0.1148648655017348,0.1208053691680555,0.1981281273397789,0.3259160356663159,-1.5184553206824496,-0.3314146859779693,-0.7995129220440921,0.1362837326773318,-0.3758530159578766,0.392449570733285,0.1189010954782087,-0.1362837326773318
0.0,0.0490548578956265,0.1418918913371986,0.1476510070965271,0.2224191138040406,0.3269470403396949,-1.1966181757015713,0.0184018809581993,-0.8037899374252602,-0.3165321687564051,-0.8555233733409741,0.3428145588667767,0.4701600234104114,0.3165321687564054
0.0,0.0345920128637329,0.0608108107902666,0.0671140933111121,0.1646854446540862,0.3271028034238798,-0.6498714469475139,0.6126809025661267,-0.8084946543445448,-1.1157109479748477,-1.062779965290762,-0.2880909182285828,1.0354432673961234,1.1157109479748477
0.0,0.048052565279321,0.1216216215805332,0.1275167778951398,0.1960871666677603,0.3279681548261533,-0.9392787581561354,0.2981135083666709,-0.8063561466539608,-0.8810084395103422,-1.0810180757459924,-0.0542014571642337,0.7526474492101468,0.8810084395103422
0.0,0.0296450038265881,0.0472972971123995,0.0536912758569433,0.1680163739994185,0.3283489094992284,-1.0521316841626998,0.175449534490494,-0.802079131272793,-0.579919712803768,-0.9277509171006846,0.2523278500956679,0.619113545966384,0.5799197128037678
0.0,0.4441624297344217,0.3851351344982651,0.5436241612562497,0.2013872188655234,0.3286604356675983,-1.0971570337304273,0.1265098348426513,-0.8037899374252602,-0.8836121123459224,-0.437157275311929,-0.2818676192447701,0.5080922869184532,0.8836121123459224
0.0,0.0752313200910125,0.1621621626141344,0.1812080537520832,0.1961356828016975,0.3288636057611512,-0.6564587569325008,0.6055209143539848,-0.8007960266584426,-1.2463150586590166,-0.8278748676934227,-0.7112211356224022,1.0360600521686116,1.2463150586590164
0.0,0.0772729638135132,0.2162162158053323,0.2214765106447907,0.2890490877693231,0.328896441742475,-1.206969662820842,0.0071504709105419,-0.8025068328109097,-0.3609839649856883,-0.8398886197763529,0.2541488913854398,0.4794117949977398,0.3609839649856881
0.0,0.1777947310780645,0.2770270265955989,0.2885906039559028,0.1813808734068105,0.3295257870698718,-0.8560325330711136,0.3885968758827731,-0.8050730420396105,-0.8419533469766306,-0.8129074670338353,-0.1584391787419425,0.8288203686124759,0.8419533469766306
0.0,0.122659745007692,0.2162162158053323,0.2348993296090266,0.1807488333502251,0.3316558837998392,-0.9399302503524573,0.2974053776643663,-0.8050730420396105,-0.5086832240222737,-0.5117653818587962,0.0230552619397677,0.6989871740036449,0.5086832240222737
0.0,0.0664288729200402,0.2162162158053323,0.2214765106447907,0.3689632041039057,0.3326339889404832,-1.3008569271123829,-0.0948990314097911,-0.8025068328109097,-0.0514995285663994,-0.9298773694541308,0.4160572940452884,0.3761003456059145,0.0514995285663994
0.0,0.064234877259009,0.1554054050150657,0.161073826060763,0.2038726758492738,0.3340008898757013,-1.1123585183111702,0.1099867851223199,-0.802079131272793,-0.5120308033823069,-1.0343303559517576,0.1481299473515377,0.5922834083631352,0.5120308033823067
0.0,0.469745090971236,0.4391891892097333,0.5234899335649295,0.2129866264885625,0.3348909660443415,-0.3359245963442611,0.95392121988555,-0.8089223558826616,-1.3991393337909386,-0.2820165227030758,-1.7250010935251574,1.2432997357247502,1.3991393337909386
0.0,0.5194290680966556,0.4729729726442658,0.5100671146006936,0.2355137860908157,0.3348909660443415,-0.12317620023567,1.1851652347810502,-0.8067838481920776,-1.000777389947062,-1.150290269391471,-0.2257340117078537,1.569578880371165,1.0007773899470622
0.0,0.1686119470430949,0.290540540273466,0.2953020141930543,0.1911254128495186,0.3383177567001485,-0.5598207478120674,0.7105603018618025,-0.8084946543445448,-1.211674889629114,-0.7399645127292701,-0.8424151452679203,1.0767678471528532,1.211674889629114
0.0,0.0881675358763591,0.2162162158053323,0.2214765106447907,0.249849684404869,0.3384423674478702,-0.9917600739706064,0.2410696462369532,-0.8046453405014937,-0.3887059797587083,-0.94610531256298,0.1137405186881992,0.7023794902523327,0.3887059797587083
0.0,0.4724460104027626,0.4864864863221329,0.5704697991847214,0.2142112474063252,0.3411214950192157,-0.3099372965133721,0.982167766788402,-0.8033622358871433,-1.6569029445134458,-0.7636161012101617,-1.4617057189536202,1.3484615394340396,1.6569029445134458
0.0,0.079833051678897,0.1486486489362673,0.161073826060763,0.1900343537072546,0.342975820253727,-0.8983071378099441,0.3426470614224198,-0.7999406235822091,-0.7229283030643603,-0.5049961975860108,-0.2070759507958886,0.7301348050143142,0.72292830306436
