0.6333383259157823,0.0798650168728909,0.03458942632170978,0.5115649606299213,0.04625984251968504,0.5015720691163605
0.6345561594202899,0.15476190476190477,0.06547619047619048,0.53125,0.09461805555555555,0.47598379629629634
0.628743961352657,0.09325396825396826,0.04365079365079365,0.5972222222222222,0.07310956790123457,0.4232253086419753
0.6304736024844722,0.08503401360544217,0.03231292517006803,0.6860119047619048,0.08862433862433863,0.3396164021164021
0.6396739130434783,0.1357142857142857,0.06904761904761905,0.6333333333333333,0.08888888888888889,0.4196759259259259
0.6369565217391304,0.10119047619047619,0.046130952380952384,0.5703125,0.0808738425925926,0.44473379629629634
0.6617035232383808,0.07266009852216748,0.029556650246305417,0.552801724137931,0.07866379310344827,0.4513888888888889
0.6844565217391305,0.08928571428571429,0.0375,0.621875,0.1388888888888889,0.40156250000000004
0.7015139751552795,0.08333333333333333,0.034013605442176874,0.5044642857142857,0.12450396825396824,0.5001653439153438
0.721045480549199,0.07142857142857142,0.03101503759398496,0.6422697368421053,0.16885964912280702,0.3732638888888889
0.7736073369565217,0.09821428571428571,0.05357142857142857,0.73046875,0.2526041666666667,0.2921006944444444
