0.6377024928655364,0.04826254826254826,0.020683949255377827,0.8513513513513513,0.13528260403260403,0.17770002145002145
0.673329307568438,0.041005291005291,0.017195767195767195,0.8425925925925926,0.1541923868312757,0.17605452674897118
0.6790386056971515,0.024630541871921183,0.009852216748768473,0.9051724137931034,0.15134099616858238,0.11997126436781608
0.6920091711956522,0.025669642857142856,0.010044642857142858,0.927734375,0.18543836805555555,0.1101345486111111
0.7026937618147449,0.05434782608695652,0.023291925465838508,0.8967391304347826,0.16847826086956522,0.13677536231884058
0.734,0.024285714285714285,0.01,0.98,0.20916666666666667,0.05777777777777778
0.7473484848484848,0.03571428571428571,0.022727272727272728,0.8797348484848485,0.17697811447811448,0.13268097643097643
0.7754004576659038,0.03571428571428571,0.013157894736842105,0.8865131578947368,0.18896198830409355,0.1304824561403509
0.7242826086956522,0.054285714285714284,0.03,0.85625,0.16430555555555557,0.18736111111111112
0.7628668478260869,0.07142857142857142,0.02857142857142857,0.746875,0.16180555555555556,0.27812499999999996
0.7913994565217392,0.06964285714285715,0.039285714285714285,0.8203125,0.22447916666666667,0.17881944444444445
